id,title,keyword
0103913,"Calendar Girl, Cop, Killer? The Bambi Bembenek Story",based-on-book
11321572,M-8,based-on-book
0143891,Floating Away,based-on-book
5912052,Rudolf the Black Cat,based-on-book
0188249,Treasure Island,based-on-book
5433398,Soledad ),based-on-book
0115749,Breaking the Code,based-on-book
23772966,To Cook a Bear,based-on-book
0044891,Maximka,based-on-book
0074545,Francis Gary Powers: The True Story of the U-2 Spy Incident,based-on-book
0136640,The Forgotten Toys,based-on-book
4785640,In Defense of Food,based-on-book
0075981,Eleanor and Franklin: The White House Years,based-on-book
0074792,"Young, Violent, Dangerous",based-on-book
0111407,"That Eye, the Sky",based-on-book
0117418,Who Killed Pixote?,based-on-book
0105206,Black Death,based-on-book
0143236,Escape: Human Cargo,based-on-book
0087300,The Frog Prince ),based-on-book
0088133,The Inside Man,based-on-book
0239102,Wild Flowers,based-on-book
0180691,Father Christmas,based-on-book
0011742,Sumurun,based-on-book
0102764,Reason for Living: The Jill Ireland Story,based-on-book
0073425,My Father's House,based-on-book
0276104,Emperor: Battle for Dune,based-on-book
0074959,Das Netz,based-on-book
0099294,Common Ground,based-on-book
0109245,The Best of Friends,based-on-book
0042702,The Magnificent Yankee,based-on-book
0099322,The Pied Piper,based-on-book
0119514,Legend of the Lost Tomb,based-on-book
0054911,El gato con botas,based-on-book
0275954,Ballet Shoes,based-on-book
0049629,Wicked as They Come,based-on-book
0039649,Master Detective Blomkvist,based-on-book
1586753,The Incite Mill,based-on-book
0118946,Death Benefit,based-on-book
0058099,The Finest Hours,based-on-book
0110871,What's It All About,based-on-book
1800388,The Color of Lightning,based-on-book
0206305,A Slight Case of Murder,based-on-book
0111672,Watchers III,based-on-book
0080582,The Curse of King Tut's Tomb,based-on-book
0047921,"The French, They Are a Funny Race",based-on-book
0045013,The Pathfinder,based-on-book
0077870,A Love Affair: The Eleanor and Lou Gehrig Story,based-on-book
0085345,The City and the Dogs,based-on-book
0187455,Revolver,based-on-book
0108590,Woman on Trial: The Lawrencia Bembenek Story,based-on-book
6697634,Pilgrimage,based-on-book
0088250,A Test of Love,based-on-book
0084160,Dempsey,based-on-book
0104097,Devlin,based-on-book
0179101,Before He Wakes,based-on-book
1156524,The People Speak,based-on-book
11834280,Untitled Brig Owens Story,based-on-book
0074664,I Only Want You to Love Me,based-on-book
3363346,She-Wolves: England's Early Queens,based-on-book
0198047,The Adventures of Don Coyote and Sancho Panda,based-on-book
0129377,Sigurd the Dragonkiller,based-on-book
0097805,Magic Moments,based-on-book
6231714,The Murder Room ),based-on-book
4358188,Fangbone!,based-on-book
2126361,Starship Troopers,based-on-book
0160574,Nice Guys Sleep Alone,based-on-book
0097318,Eye of the Widow,based-on-book
0262776,Snow in August,based-on-book
0107570,Midnight Edition,based-on-book
0134316,Big and Hairy,based-on-book
8272064,The Cabin at the End of the World,based-on-book
0049854,Tiger in the Smoke,based-on-book
0097080,Cold Sassy Tree,based-on-book
0105553,Teamster Boss: The Jackie Presser Story,based-on-book
2292822,Left Behind,based-on-book
0086160,Puss 'N Boots Travels Around the World,based-on-book
0234458,Pettson & Findus - Katten och gubbens år,based-on-book
0092019,Stranger in My Bed,based-on-book
0100455,Rainbow Drive,based-on-book
0086017,Funny Dirty Little War,based-on-book
0138690,"Gentlemen, Boys",based-on-book
0286653,The Glow,based-on-book
3735542,Silver's Gold,based-on-book
0171474,Lisova pisnya. Mavka,based-on-book
0037158,Our Hearts Were Young and Gay,based-on-book
0250135,American Tragedy,based-on-book
0214539,Mr. Rock 'n' Roll: The Alan Freed Story,based-on-book
0203933,The Soul Collector,based-on-book
1679276,The Pasta Detectives,based-on-book
0304649,The Ruby Princess Runs Away,based-on-book
0165712,The Dionne Quintuplets,based-on-book
0281618,Counterstrike,based-on-book
0074263,Caddie,based-on-book
0420511,Back to School with Franklin,based-on-book
0100529,Running Against Time,based-on-book
8289854,Aru Shah and the End of Time,based-on-book
0391491,There's a Nightmare in My Closet,based-on-book
0100356,Peter in Magicland,based-on-book
0088397,The Whiz Kid and the Mystery at Riverton,based-on-book
0177119,Point Last Seen,based-on-book
0035669,Behind the Rising Sun,based-on-book
0117717,Spirit Lost,based-on-book
0167380,The Captain's Daughter,based-on-book
7418552,A Long Walk to Water,based-on-book
2460426,"Park Avenue: Money, Power and the American Dream",based-on-book
15944018,Once Upon a Crime,based-on-book
9816134,Love's Stoppage Time,based-on-book
0088071,Second Sight: A Love Story,based-on-book
0095176,Freedom Fighter,based-on-book
9429580,R.L. Stine's Rotten School,based-on-book
0270127,Fabio Montale,based-on-book
0183997,War Comes to America,based-on-book
4229028,Diaries from Wonderland,based-on-book
0116499,Have You Seen My Son,based-on-book
0215418,Hilltop Hospital,based-on-book
0029744,Wake Up and Live,based-on-book
0146458,Balkanisateur,based-on-book
0078775,And I Alone Survived,based-on-book
26907179,"Mom, Don't Let Me Fall Asleep",based-on-book
0108574,No More Mr. Nice Guy,based-on-book
9149382,Pete the Cat: A Very Groovy Christmas,based-on-book
0407503,The Adventures of Curious George,based-on-book
1258203,Mowgli. Raksha,based-on-book
1706644,The Book of Bantorra,based-on-book
2268601,The Kitchen House,based-on-book
0063254,Die Lümmel von der ersten Bank - 1. Trimester: Zur Hölle mit den Paukern,based-on-book
4085592,American Wolf,based-on-book
0077229,Beyond and Back,based-on-book
0060920,Rush to Judgment,based-on-book
1954614,Lego Harry Potter: Years 5-7,based-on-book
0078852,The Best Place to Be,based-on-book
0231761,Hrátky s certem,based-on-book
0082741,Mi faccio la barca,based-on-book
7552938,A State of Madness,based-on-book
0117879,Terminal,based-on-book
0262136,"You're a Good Man, Charlie Brown",based-on-book
0215167,Secret of Giving,based-on-book
0143907,Country of the Deaf,based-on-book
0443733,The Cat That Looked at a King,based-on-book
4118714,Always Running,based-on-book
0142054,Spyship,based-on-book
0132363,Nightmare Street,based-on-book
0217060,The Stalls of Barchester,based-on-book
0031677,Mr. Moto in Danger Island,based-on-book
1440755,Round Ireland with a Fridge,based-on-book
0053865,Girl of the Night,based-on-book
0170804,The Whiz Kid and the Carnival Caper,based-on-book
0168393,Story of the Trapp Family,based-on-book
8851468,Autobiography of a Yogi,based-on-book
0076252,The Year of the Hare,based-on-book
0089734,Operation Julie,based-on-book
3037028,The Clearstream Affair,based-on-book
0051405,Behind the Mask,based-on-book
0229933,De zevensprong,based-on-book
0217119,A Matter of Taste,based-on-book
0296185,A Season on the Brink,based-on-book
9115512,Gone ),based-on-book
0120302,Tell Me No Secrets,based-on-book
0101243,The Ten Million Dollar Getaway,based-on-book
0389673,Ramayan,based-on-book
1816589,I (Who Have Nothing),based-on-book
0138104,The Sleep Room,based-on-book
0057246,Lisova pisnya,based-on-book
0096279,To Heal a Nation,based-on-book
0079905,A Shining Season,based-on-book
13871094,Stamped from the Beginning,based-on-book
9231140,A Man Called Ahok,based-on-book
0082238,The Day the Bubble Burst,based-on-book
0084364,"Muggable Mary, Street Cop",based-on-book
0107976,Harmful Intent,based-on-book
10011682,Assholes: A Theory,based-on-book
0080795,The Girls in the Office,based-on-book
0187817,Don't Look Behind You,based-on-book
0304857,Two Men Went to War,based-on-book
2180383,Goodfellas,based-on-book
0102827,Sadako and the Thousand Paper Cranes,based-on-book
0184773,The Nazis Strike,based-on-book
0078392,Three on a Date,based-on-book
0219263,Adventures of Captain Vrungel,based-on-book
0096100,Shooter,based-on-book
0046405,Taxi,based-on-book
0363514,The Children's Story,based-on-book
0209692,O Meu Pé de Laranja Lima,based-on-book
0113956,Net Worth,based-on-book
6429084,The Joy of Sex,based-on-book
0211230,Becoming Orgasmic: A Sexual Growth Program for Women,based-on-book
0315647,Archer's Goon,based-on-book
0222724,Anne Frank's Diary,based-on-book
0312180,Samochodzik i templariusze,based-on-book
0258078,Range of Motion,based-on-book
0051584,Conflagration,based-on-book
0090802,A Case of Deadly Force,based-on-book
1779835,Morris Has a Cold,based-on-book
0307343,À ton image,based-on-book
0089488,The Life & Adventures of Santa Claus,based-on-book
0044009,The Sea Around Us,based-on-book
1176472,Vampire Wars,based-on-book
6074834,Delaware Shore,based-on-book
0192634,Strange Justice,based-on-book
0090954,Doing Life,based-on-book
0032424,The Earl of Chicago,based-on-book
0030055,Gorky 1: The Childhood of Maxim Gorky,based-on-book
1942951,Ricochet,based-on-book
0030120,Fast Company,based-on-book
0171612,Perfect Little Angels,based-on-book
0075534,Marie Curie,based-on-book
0085323,Chase Through the Night,based-on-book
0118142,What Love Sees,based-on-book
7636718,Wrong Place Wrong Time ),based-on-book
2960524,Hokus pokus Albert Åberg,based-on-book
0078357,The Secret of Steel City,based-on-book
0058575,Seven Hours of Gunfire,based-on-book
0081392,A Question of Honor,based-on-book
0070295,The Legend of Hillbilly John,based-on-book
0043801,Repast,based-on-book
0115892,The Christmas Tree,based-on-book
0097469,Guts and Glory: The Rise and Fall of Oliver North,based-on-book
0107658,Nastya,based-on-book
27718530,Lightlark,based-on-book
0113129,Deep River,based-on-book
0064696,In the Morning at Seven the World Is Still in Order,based-on-book
0070712,The Society of the Spectacle,based-on-book
0096774,Age-Old Friends,based-on-book
14474554,Inubu,based-on-book
3109078,Chicken Soup for the Soul,based-on-book
2814080,Sitting on the Edge of Marlene,based-on-book
0106174,Wild Justice,based-on-book
0240122,Tosca,based-on-book
0484371,Sword for Truth,based-on-book
4840686,Bitter Honey,based-on-book
18263392,Onyeka and the Academy of the Sun,based-on-book
0314886,Whitewash: The Clarence Brandley Story,based-on-book
0125034,Carriers,based-on-book
0850695,The Pact,based-on-book
4370256,How to Win at Checkers (Every Time),based-on-book
0044663,The Girl in White,based-on-book
2091947,"Pettson and Findus: A Little Nuisance, a Great Friendship",based-on-book
19375058,Coming Undone,based-on-book
0091913,Second Serve,based-on-book
0252769,Königlich Bayerisches Amtsgericht,based-on-book
2762040,Monster,based-on-book
0485634,The Education of Fairies,based-on-book
0377751,Hollywood Mom's Mystery,based-on-book
0156018,Rescuers: Stories of Courage: Two Couples,based-on-book
0135470,Implicated,based-on-book
0367174,"Turn Left, Turn Right",based-on-book
0141163,"Hollywoodism: Jews, Movies and the American Dream",based-on-book
0105473,Still Not Quite Human,based-on-book
0098176,"Red Earth, White Earth",based-on-book
0205070,The Fool of the World and the Flying Ship,based-on-book
6809496,Couch Potatoes,based-on-book
1460742,Hells Angels,based-on-book
0268531,Pettson och Findus - Kattonauten,based-on-book
0103886,The Broken Cord,based-on-book
0051402,Missiles from Hell,based-on-book
7138120,The Many Faces of Ito,based-on-book
1251749,The 39 Clues,based-on-book
0183639,The Pavilion,based-on-book
0059843,The Uncle,based-on-book
0072964,The Family Nobody Wanted,based-on-book
27423738,Unicorn Academy,based-on-book
14949488,Merry Hall,based-on-book
22326118,Mugge & hans mærkelige hjerne,based-on-book
0107368,The Last Hit,based-on-book
0105628,A Town Torn Apart,based-on-book
0095181,A Friendship in Vienna,based-on-book
0217038,The Youth Killer,based-on-book
0073442,It Can't Be!,based-on-book
0386992,The World of Tosh,based-on-book
0068427,The Crooked Hearts,based-on-book
0255728,Driven Crazy,based-on-book
0289645,Flickan vid stenbänken,based-on-book
2498528,Le Marquis de la Croix,based-on-book
0160748,Recipe for Revenge,based-on-book
0102277,The Last to Go,based-on-book
0222513,Un ángel de la calle,based-on-book
1075333,The Jungle Book,based-on-book
0085179,Ardiente paciencia,based-on-book
0090604,Alice to Nowhere,based-on-book
5473006,Yago,based-on-book
8364658,Abhinav Bindra Biopic,based-on-book
1562469,Twenty Thousand Leagues Under the Sea,based-on-book
0113554,Kissinger and Nixon,based-on-book
0084494,A Piano for Mrs. Cimino,based-on-book
0037256,"See Here, Private Hargrove",based-on-book
0083324,The White Lions,based-on-book
0040567,Man-Eater of Kumaon,based-on-book
0085745,"Jacobo Timerman: Prisoner Without a Name, Cell Without a Number",based-on-book
0123802,Divine Horsemen: The Living Gods of Haiti,based-on-book
1433697,Puppy Patrol,based-on-book
0219207,Dunno on the Moon,based-on-book
0138652,Never Tell Me Never,based-on-book
0335144,Heart of a Stranger,based-on-book
11359596,After Man,based-on-book
0084265,The Long Summer of George Adams,based-on-book
12941950,The Journeyman ),based-on-book
0292846,Sohryuden: Legend of the Dragon Kings,based-on-book
0340228,Madeline: My Fair Madeline,based-on-book
3480146,The Gate,based-on-book
0055424,Secret of Deep Harbor,based-on-book
2738036,HBO Storybook MusicalsMike Mulligan and His Steam Shovel,based-on-book
0106465,Born Too Soon,based-on-book
8526344,Juvenile Delinquents,based-on-book
0314746,Swallows and Amazons Forever!: The Big Six,based-on-book
9803454,Candela,based-on-book
0196603,Having Our Say: The Delany Sisters' First 100 Years,based-on-book
0079657,My Son! My Son!,based-on-book
0012249,Hamlet,based-on-book
0077555,"First, You Cry",based-on-book
0288833,The Sure Hand of God,based-on-book
0296161,Puss in Boots,based-on-book
0184309,The Dead Bruges,based-on-book
0076904,The War Between the Tates,based-on-book
0064157,Bloody Che Contra,based-on-book
0251590,"Arabella, mereröövli tütar",based-on-book
0089368,Jenny's War,based-on-book
0102245,Monkey House,based-on-book
0103275,Without Warning: The James Brady Story,based-on-book
1134835,The Devil's Feast,based-on-book
1297333,Oh! Mr. Toad,based-on-book
0187779,Chariots of the Gods? The Mysteries Continue,based-on-book
0105080,Over the Hill,based-on-book
0044173,Up Front,based-on-book
24111850,The Brother's Keeper,based-on-book
16590054,Sasha's Game,based-on-book
0209536,Anatole,based-on-book
0418484,A Year Without Love,based-on-book
0295628,Pontoffel Pock and His Magic Piano,based-on-book
0075135,Return to Earth,based-on-book
0038959,So Goes My Love,based-on-book
1853955,Ella the Elephant,based-on-book
0093059,Two Edged Knife,based-on-book
0055048,King of the Roaring 20's: The Story of Arnold Rothstein,based-on-book
0202703,Helluva Good Luck,based-on-book
2232404,Diamonds to Dust,based-on-book
0445116,Finders Keepers ),based-on-book
0211192,"Through the Looking-Glass, and What Alice Found There",based-on-book
0096099,Shootdown,based-on-book
5464242,Love All You Have Left,based-on-book
0132334,Mormor og de åtte ungene i skogen,based-on-book
0083684,Boulevard des assassins,based-on-book
0272046,The Christmas Secret,based-on-book
0252618,Köseyi Dönen Adam,based-on-book
14118848,Nobody's Child,based-on-book
0084554,Puss in Boots,based-on-book
1242881,Snow White and Russian Red,based-on-book
0124010,Moon Shot,based-on-book
0114377,Secrets,based-on-book
7754284,Okuotoko,based-on-book
0135103,Rescuers: Stories of Courage: Two Women,based-on-book
2073133,Irena Sendler ),based-on-book
0114623,The Purse Snatcher,based-on-book
0021282,Rain or Shine,based-on-book
0826713,Future Shock,based-on-book
0107923,Rapture,based-on-book
0211191,Alice in Wonderland,based-on-book
1482463,The Warded Man,based-on-book
0086891,Anatomy of an Illness,based-on-book
0114654,Terror in the Shadows,based-on-book
6193494,Bruges-La-Morte,based-on-book
0138310,Granny,based-on-book
0046123,Project M7,based-on-book
1309543,Percy the Park Keeper,based-on-book
0253042,The Dinosaur Hunter,based-on-book
0065888,Incident in San Francisco,based-on-book
13845738,The Future,based-on-book
0056449,The Scarface Mob,based-on-book
5519620,Animated StoryBook: Winnie the Pooh and the Honey Tree,based-on-book
19880598,No Right Way ),based-on-book
0133018,In Search of Ancient Astronauts,based-on-book
3062494,Gypsy Boy,based-on-book
0087202,The Enchanted Journey,based-on-book
1852151,Secret of the Seal,based-on-book
0100712,Autumn,based-on-book
0189038,The Radicals,based-on-book
0202482,A Murder on Shadow Mountain,based-on-book
0071676,It's Good to Be Alive,based-on-book
1294790,The End of America,based-on-book
0099680,"Good Cops, Bad Cops",based-on-book
15417092,Dante's Inferno ),based-on-book
0114312,The Fateful Day,based-on-book
1468780,Janosch,based-on-book
0170316,Noche oscura del alma,based-on-book
0308449,"The KGB, the Computer and Me",based-on-book
5801634,Flight of Passage,based-on-book
1260381,Mowgli. The Last Hunt of Akela,based-on-book
0092590,At Mother's Request,based-on-book
9021242,Nashibvaan,based-on-book
0044601,Face to Face,based-on-book
0080708,F.D.R.: The Last Year,based-on-book
8896206,Tell - A Hunter's Tale,based-on-book
3670968,Alex ),based-on-book
4280056,The Pasta Detectives 2,based-on-book
0032958,Queen of the Mob,based-on-book
0117518,Rowing Through,based-on-book
1409667,Last Chance to See,based-on-book
0208558,Winnie-the-Pooh and a Busy Day,based-on-book
0098545,Túsztörténet,based-on-book
0307781,Mr Pye,based-on-book
0099857,Iron & Silk,based-on-book
5914242,Forgiveness ),based-on-book
1658849,Mean Moms,based-on-book
0277442,Winter of the Witch,based-on-book
0187627,Celia,based-on-book
0405149,Mom's Guest,based-on-book
11349668,World's Luck,based-on-book
3588476,Treasure Hunting,based-on-book
0432262,Call of Cthulhu: Dark Corners of the Earth,based-on-book
0071547,Vortex,based-on-book
0484334,"Alice, I Think",based-on-book
1826639,The Council of Dads,based-on-book
0078636,Katitzi,based-on-book
0102404,Mark Twain and Me,based-on-book
0071021,The National Dream: Building the Impossible Railway,based-on-book
7328956,Gordon and Paddy,based-on-book
13155430,Barbarian Days,based-on-book
0074233,Mysteries of the Gods,based-on-book
0792058,Joshua and the Battle of Jericho,based-on-book
5159024,My Way: The Rise and Fall of Silvio Berlusconi,based-on-book
0073108,"Hey, I'm Alive",based-on-book
0123248,Run Chrissie Run!,based-on-book
15725080,Martyn Pig,based-on-book
0272121,He matado a un hombre,based-on-book
0069309,Stantsionnyy smotritel,based-on-book
0421570,Ahead of the Class,based-on-book
1403085,Bury Me Behind the Baseboard,based-on-book
0018489,Tiptoes,based-on-book
10423120,Matinee,based-on-book
0013520,Puss in Boots,based-on-book
0014211,Long Live the King,based-on-book
11096624,Murder at Shijinso,based-on-book
0338186,The Last Mission,based-on-book
23771566,An Accidental Fire,based-on-book
0114866,Voices,based-on-book
0254189,The Black Arrow,based-on-book
0166192,Finding Kelly,based-on-book
0100102,The Man Inside,based-on-book
0062984,Hunger for Love,based-on-book
0094759,Blind Justice,based-on-book
0289629,Wonderful Town,based-on-book
3735578,The Solace of Leaving Early,based-on-book
0032353,Congo Maisie,based-on-book
0090632,The Notebook,based-on-book
1375730,Honokaa Boy,based-on-book
11767020,Prince of Thorns - Broken Empire,based-on-book
0218590,The Secret of the Hunchback,based-on-book
1825130,Hayabusa: The Long Voyage Home,based-on-book
0240884,Scorn,based-on-book
11262796,Amelia Bedelia,based-on-book
0240635,Joelma 23º Andar,based-on-book
3612168,Untitled Busby Berkeley Project,based-on-book
3093572,Life Lessons,based-on-book
22543778,Airplane Named Seryozhka,based-on-book
15575978,Daughter of the Deep,based-on-book
0056810,Act One,based-on-book
0488469,Space Strikers,based-on-book
0055077,Ordered to Love,based-on-book
0159535,Hardly a Butterfly,based-on-book
0117117,My Mother's Courage,based-on-book
0114044,One Survivor Remembers,based-on-book
1078294,The Shock Doctrine,based-on-book
1693776,Love & Loathing & Lulu & Ayano,based-on-book
0174222,Snoopy: The Musical,based-on-book
0339134,Hayflower and Quiltshoe,based-on-book
13958966,La traque,based-on-book
0186330,The Magic Paintbrush,based-on-book
22408606,Dark Wire,based-on-book
0304685,Sentimental Education,based-on-book
5527192,Winter's Inferno,based-on-book
0209691,O Meu Pé de Laranja Lima,based-on-book
0025039,Death on the Diamond,based-on-book
0306239,Worst Case Scenarios,based-on-book
0105818,Wild Card,based-on-book
0046945,Duffy of San Quentin,based-on-book
0047983,Desert Sands,based-on-book
0071612,Hog Wild,based-on-book
0057841,Memories of My Childhood,based-on-book
0107577,Miracle Child,based-on-book
0075755,Billy: Portrait of a Street Kid,based-on-book
0100585,Shadows of the Heart,based-on-book
4452568,The Vampyre ),based-on-book
0021786,Daybreak,based-on-book
1024946,Shrek the Third,based-on-book
0095139,Fatal Judgement,based-on-book
0199000,Gripsholm,based-on-book
10306080,Instrumental,based-on-book
3735556,Love for Morons,based-on-book
5345046,Sheene,based-on-book
0140402,My Sergei,based-on-book
0091201,The High Price of Passion,based-on-book
0252329,City of M,based-on-book
3743544,The Good Knight,based-on-book
0034820,The Gaucho War,based-on-book
0096182,Street of Dreams,based-on-book
0105638,Trial: The Price of Passion,based-on-book
0061829,I Killed Rasputin,based-on-book
0077227,Betrayal,based-on-book
7409922,Em Nome dos Pais,based-on-book
2084124,Tiger's Curse,based-on-book
9020650,Typhoon of Steel,based-on-book
0184254,The Battle of China,based-on-book
0070204,I Could Never Have Sex with Any Man Who Has So Little Regard for My Husband,based-on-book
5656434,The Book with No Name,based-on-book
9680684,The Big White Tower,based-on-book
0133029,Jitters,based-on-book
25433310,Jason and the Argonauts,based-on-book
0102165,Johnny's Girl,based-on-book
0281870,La fuga,based-on-book
0948465,Reel Bad Arabs: How Hollywood Vilifies a People,based-on-book
0074639,The Man Who Knew Love,based-on-book
0433622,The Polar Express,based-on-book
0211730,Winnie-the-Pooh Pays a Visit,based-on-book
0465823,Letters from Felix,based-on-book
0069712,Anastasia mio fratello,based-on-book
3279630,The Greater Good,based-on-book
0094371,Mirror for a Hero,based-on-book
0219843,The Jungle Book,based-on-book
0263963,By Player,based-on-book
0047939,Cinerama Holiday,based-on-book
3800278,Crossing the Rubicon,based-on-book
0063499,Ramparts of Clay,based-on-book
7257496,Superthief,based-on-book
1492985,Matsumoto Seicho Special: Yubi,based-on-book
0184857,O Rei Pelé,based-on-book
0090177,A Time to Live,based-on-book
0775080,Closed for Winter,based-on-book
0105168,The President's Child,based-on-book
8869662,Elijah and George - A Revolutionary Tale,based-on-book
1706691,Playing the Moldovans at Tennis,based-on-book
4276812,Stringer ),based-on-book
0298511,Psychic Wars,based-on-book
0158431,Siunattu hulluus,based-on-book
0047524,The Steel Cage,based-on-book
10345924,With Nothing But Our Courage,based-on-book
1943667,Blood Over Water,based-on-book
0041877,The Wind Is My Lover,based-on-book
0072817,Conspiracy of Terror,based-on-book
9148388,Mahalia! ),based-on-book
6332286,The Lottery ),based-on-book
0080115,Walking Through the Fire,based-on-book
0206947,The Mongols,based-on-book
1397118,Les contes de la rue Broca,based-on-book
13960306,La petite femelle,based-on-book
0030615,Port of Seven Seas,based-on-book
3835118,Audition ),based-on-book
8558582,A God in the Shed,based-on-book
14760234,Skat,based-on-book
0104338,Lethal Lies,based-on-book
10440702,The Rainbow Prince,based-on-book
20917940,Wereworld,based-on-book
2174084,Gang of the Caribbean,based-on-book
0037527,Barnen från Frostmofjället,based-on-book
0104332,Getting Up and Going Home,based-on-book
1836766,Carpet Boy,based-on-book
0084906,The Roaring Fifties,based-on-book
0815227,Quei loro incontri,based-on-book
0072312,The Treasure of Abbot Thomas,based-on-book
0381228,Grepor Butch Belgica Story,based-on-book
0201888,Rent a Friend,based-on-book
3961690,Dolu,based-on-book
0161414,Cavalleria rusticana,based-on-book
0080896,How to Eat Like a Child,based-on-book
0493284,Les passages,based-on-book
0138100,Three Days and a Child,based-on-book
1541156,The Berenstain Bears,based-on-book
0284362,O' Christmas Tree,based-on-book
8888452,The Kiss Quotient,based-on-book
15808188,Tyll,based-on-book
0077876,"Lovey: A Circle of Children, Part II",based-on-book
0075179,The Secret Life of John Chapman,based-on-book
2980332,Letters to Jackie: Remembering President Kennedy,based-on-book
0234084,Last Mountain,based-on-book
1398425,Shinjuku,based-on-book
0092586,Assault and Matrimony,based-on-book
7425398,Born in Casal Di Principe,based-on-book
1430625,Payback ),based-on-book
0068571,A Fan's Notes,based-on-book
0211305,Chrysanthemum,based-on-book
1479172,Best ABC Video Ever!,based-on-book
0073020,Friendly Persuasion,based-on-book
0080043,Transplant,based-on-book
0101479,Blood in the Face,based-on-book
13295392,Above the Sky,based-on-book
0118269,Beyond Fear,based-on-book
0023840,The Burning Secret,based-on-book
8270716,Mary Higgins Clark Anthology,based-on-book
4182540,Agatha Christie: Peril at End House,based-on-book
0009470,Over the Top,based-on-book
1276430,Thirsty,based-on-book
0040830,Spring in Park Lane,based-on-book
0163518,1948 Palestinian Exodus,based-on-book
0289840,The Adventures of Mole,based-on-book
0089322,Trees Grow on the Stones Too,based-on-book
0493440,Pettson & Findus - Tomtemaskinen,based-on-book
1988699,The New Watchdogs,based-on-book
2734180,180,based-on-book
0126746,Fiskerne,based-on-book
1690371,Occupied City,based-on-book
6722922,The Life We Bury,based-on-book
0163718,Little Girl Fly Away,based-on-book
1229426,The Day They Stole the Mona Lisa,based-on-book
9145478,Whistleblower,based-on-book
8886668,Trafficante di Virus,based-on-book
9854128,The Art of Being Normal,based-on-book
0175527,Childhood Days,based-on-book
16915084,Mio min Mio,based-on-book
0219857,King of the World,based-on-book
1493825,Scorpio Men on Prozac,based-on-book
0174475,At the End of the Day: The Sue Rodriguez Story,based-on-book
2382078,Caught Stealing ),based-on-book
4474320,I Hate Myselfie,based-on-book
0126957,Image Before My Eyes,based-on-book
0299878,Fimfárum Jana Wericha,based-on-book
0067191,Hay que educar a papá,based-on-book
0026166,Calm Yourself,based-on-book
0019361,Song,based-on-book
0288260,Tokyo Marigold,based-on-book
12637066,The Other Dr. Gilmer,based-on-book
3276008,De prooi,based-on-book
3038052,Little from the Fish Shop,based-on-book
14227272,Funny Bunny,based-on-book
0163783,The Outer Space Connection,based-on-book
0027140,Turn of the Tide,based-on-book
0116492,A három testör Afrikában,based-on-book
10203578,Crown of Thorns,based-on-book
1927142,Tartsan Koivula suomalaisessa leppämetsässä,based-on-book
15463342,Sal & Gabi Break the Universe,based-on-book
0088219,Sömnen,based-on-book
1937315,Scent of the Missing,based-on-book
0010755,The Flame of Life,based-on-book
1473343,Beauty and the Beast,based-on-book
0238199,Empire of the Air: The Men Who Made Radio,based-on-book
0113191,The Golet in the Valley,based-on-book
18748690,Psicopatas Portugueses,based-on-book
0051836,Phantom Carriage,based-on-book
0885506,N.Y.-70,based-on-book
0082386,The Five of Me,based-on-book
0291029,Babar and Father Christmas,based-on-book
8355008,Landed,based-on-book
0494288,Garlic and Sapphires,based-on-book
7550732,Tere Bin,based-on-book
0086576,When Your Lover Leaves,based-on-book
1301982,The Caterpillar and the Polliwog,based-on-book
13150116,Hatching Twitter,based-on-book
0118279,Cadillac Desert,based-on-book
12873320,Car ),based-on-book
0092200,Werther,based-on-book
27696461,Videobook: A Clockwork Orange,based-on-book
1634282,Friday,based-on-book
0026629,Life Begins at 40,based-on-book
0926332,The King of the Green Island,based-on-book
0050853,I Dutifully Report,based-on-book
0081977,The Acorn People,based-on-book
0292550,How Proust Can Change Your Life,based-on-book
1261909,Mowgli. Return to the People,based-on-book
0090850,Classified Love,based-on-book
0127742,Promise the Moon,based-on-book
1699749,K Blows Top,based-on-book
0117994,Twisted,based-on-book
24785688,A Magical Mystery Time,based-on-book
0053665,Bonchi,based-on-book
14041994,The Black Castle,based-on-book
0209072,Kamilla og tyven II,based-on-book
9763626,Strawberry Night Saga,based-on-book
0149482,De legende van de Bokkerijders,based-on-book
1432026,Crazy for the Storm,based-on-book
0258968,Skazki starogo volshebnika,based-on-book
1829060,Your Voice in My Head,based-on-book
0062085,The Other World of Winston Churchill,based-on-book
0085451,Valley of the Issa,based-on-book
5541482,Rogue Agent ),based-on-book
4733298,My Million Dollar Mom,based-on-book
0177073,Outlaw,based-on-book
2393730,"Far Away, So Close",based-on-book
1344348,Teeny-Tiny and the Witch Woman,based-on-book
0258050,Prop and Berta,based-on-book
0197392,Odd Little Man,based-on-book
0100697,Storm and Sorrow,based-on-book
0221190,Frankenstein: Through the Eyes of the Monster,based-on-book
0167910,"Dzhek Vosmyorkin, amerikanets",based-on-book
0254549,Manon Lescaut,based-on-book
0286335,The Animal Shelf,based-on-book
4852794,Los del suelo,based-on-book
2727306,Samurai Rebellion,based-on-book
0231617,From Swastika to Jim Crow,based-on-book
11803698,Art Sex Music,based-on-book
5537750,The World of Stephanie St Clair,based-on-book
3350982,Black Gospel,based-on-book
0257573,Drug-Taking and the Arts,based-on-book
0252112,Living Rainbow,based-on-book
1369660,"Good Night, Gorilla",based-on-book
2379839,Exile on Main Street: A Season in Hell with the Rolling Stones,based-on-book
